t_pose,acc_x,acc_y,acc_z
0.3475020000000004,0.0225365944206714,0.0019042510539293,1.0001095533370972
0.3516959999999963,0.0227249693125486,0.0017745288787409,1.0001373291015625
0.35725,0.0230520721524953,0.0016657763626426,1.000238060951233
0.3622169999999969,0.0234463792294263,0.0015707231359556,1.0004031658172607
0.3662819999999992,0.023833705112338,0.0014776057796552,1.0006006956100464
0.3718449999999939,0.0241632107645273,0.0013888842659071,1.0007765293121338
0.3779419999999954,0.0244092885404825,0.0013120705261826,1.0008611679077148
0.3812010000000009,0.02456646412611,0.001246781554073,1.0008156299591064
0.3870269999999945,0.0246333312243223,0.0012269560247659,1.000694751739502
0.3930249999999942,0.0246173962950706,0.0013290592469274,1.000635266304016
0.3967769999999946,0.0245443005114793,0.0016078505432233,1.0007457733154297
0.4017710000000006,0.0244297012686729,0.0020478584337979,1.001017689704895
0.4068549999999959,0.0242696031928062,0.0025745332241058,1.0013526678085327
0.412676999999996,0.0240623634308576,0.0030934649985283,1.0016508102416992
0.4157160000000003,0.0238197278231382,0.0035210459027439,1.0018651485443115
0.4209559999999983,0.0235691014677286,0.00381915201433,1.002002835273743
0.4279300000000003,0.023349018767476,0.0040202853269875,1.002071738243103
0.4307339999999967,0.0231822822242975,0.004210032057017,1.0020511150360107
0.4358399999999965,0.0230500940233469,0.004483135882765,1.001916527748108
0.440387999999999,0.0229081436991691,0.0048807356506586,1.0016814470291138
0.4464660000000003,0.0227343291044235,0.0053497310727834,1.0014172792434692
0.4503059999999969,0.0225300136953592,0.0057780281640589,1.0012197494506836
0.4557459999999992,0.0222971905022859,0.0060464413836598,1.0011426210403442
0.4611999999999971,0.0220498200505971,0.0060917371883988,1.0011662244796753
0.4650179999999964,0.0218278653919696,0.0059474091976881,1.001248836517334
0.4710190000000002,0.0216842144727706,0.0056911716237664,1.001368284225464
0.4759279999999999,0.0216684602200984,0.0053802877664566,1.00148344039917
0.4809559999999983,0.021803056821227,0.0050372690893709,1.0015109777450562
0.4862139999999999,0.0220601502805948,0.0046688341535627,1.001412868499756
0.4898859999999986,0.0223799664527177,0.0042866901494562,1.0012619495391846
0.4957739999999976,0.0226974673569202,0.0039059973787516,1.0011616945266724
0.5003879999999991,0.0229686684906482,0.0035440914798527,1.0011380910873413
0.5050939999999973,0.0231843888759613,0.0032309589441865,1.0011334419250488
0.5099949999999953,0.0233681630343198,0.0030053411610424,1.0010685920715332
0.5149389999999985,0.0235505402088165,0.0029114738572388,1.0009020566940308
0.5200329999999959,0.0237203817814588,0.0029791197739541,1.000651240348816
0.5267229999999982,0.0238291807472705,0.003179901279509,1.0003494024276731
0.5294739999999947,0.0238474570214748,0.0034187289420515,1.0000009536743164
0.5353479999999982,0.023795822635293,0.0035869802813977,0.9995927214622498
0.5405559999999968,0.0237441398203372,0.0036382514517754,0.9991459846496582
0.5444660000000003,0.0237574614584445,0.0035983107518404,0.9987412691116332
0.5507619999999952,0.0238201580941677,0.0035243444144725,0.9984736442565918
0.5547909999999975,0.0238495282828807,0.0034842835739254,0.9983884692192078
0.5606209999999991,0.0237832646816968,0.0035233374219387,0.9984689950942992
0.5642710000000006,0.0236400496214628,0.003627537516877,0.9986622333526612
0.569314999999995,0.0234942659735679,0.0037437875289469,0.9989243745803832
0.5750499999999956,0.0234202574938535,0.0038137412630021,0.9992367625236512
0.5783969999999972,0.0234554335474967,0.0038056843914091,0.9995605945587158
0.5849749999999986,0.0235789157450199,0.0037381234578788,0.9998252987861632
0.5893989999999976,0.023725813254714,0.0036616886500269,1.0000020265579224
0.5950439999999945,0.0238456968218088,0.0036385026760399,1.0001287460327148
0.5995579999999973,0.0239353720098733,0.0037260178942233,1.000253677368164
0.6042229999999982,0.0240221600979566,0.003941717557609,1.0004079341888428
0.6091349999999948,0.0241270884871482,0.0042373295873403,1.0006142854690552
0.6139130000000005,0.024236861616373,0.0045214863494038,1.000865817070007
0.6189449999999997,0.0243353825062513,0.0047072619199752,1.0010805130004885
0.6241589999999997,0.024439500644803,0.0047426782548427,1.0011451244354248
0.6296499999999942,0.0245792400091886,0.0046329838223755,1.0010290145874023
0.6335249999999942,0.0247591882944107,0.0044328602962195,1.0007898807525637
0.6389029999999984,0.024958549067378,0.0041985563002526,1.000498652458191
0.6439069999999992,0.0251607745885849,0.0039569302462041,1.000210881233215
0.6493859999999986,0.0253531020134687,0.0037287841551005,0.9999812245368958
0.6543329999999987,0.0255203060805797,0.0035526945721358,0.9998549818992616
0.6594739999999947,0.0256572626531124,0.0034623474348336,0.999852180480957
0.6638089999999939,0.0257610026746988,0.0034635679330676,0.99997878074646
0.6682379999999976,0.0258014593273401,0.0035233607050031,1.0002119541168213
0.6753929999999964,0.025740286335349,0.0035684937611222,1.000485062599182
0.6776999999999971,0.0255916453897953,0.0035317989531904,1.0007280111312866
0.6827180000000007,0.0254094824194908,0.0034047437366098,1.0009175539016724
0.6904470000000001,0.0252131093293428,0.0032297426369041,1.0010486841201782
0.6933019999999961,0.0249831583350896,0.0030580824241042,1.001090407371521
0.6981449999999968,0.0247289184480905,0.0029289445374161,1.0010278224945068
0.7032229999999982,0.0244986191391944,0.002871012315154,1.000899076461792
0.7099209999999948,0.024328451603651,0.0028982632793486,1.0007809400558472
0.7122639999999956,0.0242212042212486,0.0029899133369326,1.0007613897323608
0.7179130000000005,0.0241655055433511,0.0030934328678995,1.0008697509765625
0.7246949999999998,0.0241625718772411,0.0031739787664264,1.001055359840393
0.7279569999999949,0.0242232028394937,0.0032286411151289,1.001248121261597
0.7332979999999952,0.024330636486411,0.0032502356916666,1.0013829469680786
0.7385729999999967,0.0244359597563743,0.0032112309709191,1.0013940334320068
0.7439309999999969,0.0244960188865661,0.0030866684392094,1.001252293586731
0.7475179999999964,0.0245079919695854,0.0028946988750249,1.0010038614273071
0.7527589999999982,0.0245058219879865,0.0027032245416194,1.0007563829421997
0.7580969999999942,0.0245217140763998,0.0025700093246996,1.0006039142608645
0.7616849999999977,0.0245682373642921,0.0024913535453379,1.0005749464035034
0.7678659999999945,0.0246483031660318,0.0024338886141777,1.0006531476974487
0.7737359999999971,0.02476885356009,0.0023829226847738,1.0007938146591189
0.778291999999994,0.0249281767755746,0.0023385293316096,1.0009315013885498
0.7831800000000003,0.0250949151813983,0.0022947932593524,1.0010167360305786
0.7894139999999971,0.0251986999064683,0.0022298670373857,1.0010416507720947
0.7925169999999998,0.0251760631799697,0.0021046150941401,1.0010311603546145
0.7974359999999943,0.0250399950891733,0.0018909468781203,1.0010284185409546
0.8026440000000002,0.0248501263558864,0.0016104694223031,1.0010720491409302
0.8075969999999943,0.0246538091450929,0.0013106515398249,1.0011671781539917
0.8113669999999984,0.0244644656777381,0.001022693933919,1.0012757778167725
0.8171820000000007,0.0242806151509284,0.0007701257127337,1.001327633857727
0.8223309999999983,0.0241124909371137,0.0005698631866835,1.001265525817871
0.8262809999999954,0.0239847358316183,0.0004216971865389,1.0010716915130615
0.8309539999999979,0.0239264946430921,0.0003238377976231,1.0007716417312622
0.8364439999999959,0.0239406153559684,0.0002906369627453,1.000428557395935
0.8409069999999993,0.0239981971681118,0.0003253002651035,1.0000860691070557
0.8475699999999997,0.0240642037242651,0.0003993325226474,0.9997432827949524
0.8512369999999937,0.0241288337856531,0.0004954402684234,0.999422550201416
0.8568139999999985,0.0241961535066366,0.0006400450365617,0.9992210268974304
0.8615589999999939,0.0242518968880176,0.0008806966943666,0.999220848083496
0.8661409999999959,0.0242854971438646,0.0012392831267789,0.9993807077407836
0.8718389999999999,0.0243241488933563,0.0017058192752301,0.9996005296707152
0.875640999999996,0.0244115833193063,0.0022519829217344,0.9998248219490052
0.8820479999999953,0.0245451834052801,0.0028074644505977,1.0000455379486084
0.885637999999999,0.0246753729879856,0.0032777546439319,1.000279664993286
0.8908739999999962,0.0247700493782758,0.0035988902673125,1.0005569458007812
0.8965559999999969,0.0248345639556646,0.0037496027071028,1.0008703470230105
0.9004579999999988,0.0248854849487543,0.003753523575142,1.0011382102966309
0.9061199999999954,0.0249186363071203,0.0036794727202504,1.001235842704773
0.9101429999999964,0.0249025430530309,0.0036056663375347,1.0010616779327393
0.9172809999999954,0.0248088743537664,0.0035804805811494,1.000621318817139
0.9212429999999948,0.0246414132416248,0.0036163886543363,1.0000483989715576
0.924642,0.0244342014193534,0.0036922062281519,0.9995074272155762
0.9312249999999984,0.0242087822407484,0.0037846921477466,0.9991286396980286
0.935380999999994,0.0239534080028533,0.0039043494034558,0.999001443386078
0.9404479999999968,0.0236600134521722,0.0040756706148386,0.9991227388381958
0.9454809999999998,0.023358205333352,0.0042754421010613,0.9994133710861206
0.9493079999999972,0.0231055151671171,0.0044273370876908,0.9997899532318116
0.9552540000000008,0.0229502469301223,0.0044801505282521,1.0001802444458008
0.9596329999999944,0.0229032859206199,0.0044438843615353,1.0005170106887815
0.9650849999999992,0.0229349974542856,0.0043635787442326,1.000761866569519
0.9700819999999948,0.0230029132217168,0.004269347526133,1.0009286403656006
0.9748629999999976,0.0230791438370943,0.0041616312228143,1.0010591745376587
0.9794759999999952,0.0231478214263916,0.0040527204982936,1.0011980533599854
0.9858869999999952,0.0232085715979337,0.0039866608567535,1.0013680458068848
0.9896389999999956,0.0232786424458026,0.0040016155689954,1.0015393495559692
0.994292999999998,0.0233478974550962,0.0040839258581399,1.001682996749878
1.0001839999999935,0.0233740005642175,0.0041864290833473,1.0018242597579956
1.0047719999999971,0.0233374051749706,0.0042435368523001,1.0019822120666504
1.009453999999998,0.0232769902795553,0.00416607176885,1.0021077394485474
1.0143449999999938,0.0232636388391256,0.0039072269573807,1.0021178722381592
1.020280999999995,0.0233386475592851,0.0035233073867857,1.0019758939743042
1.0240190000000002,0.0234962888062,0.0031478377059102,1.001716136932373
1.0292679999999963,0.0236950032413005,0.0028943659272044,1.0013972520828247
1.0360829999999988,0.0238901358097791,0.0027941646985709,1.0010546445846558
1.0394939999999988,0.0240591205656528,0.0028260350227355,1.0007160902023315
1.0448719999999958,0.0241854973137378,0.0029465446714311,1.0004199743270874
1.049202999999994,0.0242579840123653,0.0031081209890544,1.0001773834228516
1.0547710000000006,0.0242869239300489,0.0032788035459816,0.9999600648880004
1.058364999999998,0.0242873691022396,0.0034568880219012,0.9997402429580688
1.0656559999999955,0.0242717359215021,0.003663899609819,0.9995195865631104
1.0696119999999938,0.0242615714669227,0.0039038909599184,0.9993338584899902
1.0731059999999997,0.0242847446352243,0.0041385754011571,0.9992270469665528
1.0790190000000002,0.024373086169362,0.0043099639005959,0.9992128014564514
1.0857319999999964,0.0245316475629806,0.0043871467933058,0.9992641806602478
1.089125,0.0246929116547107,0.0043897530995309,0.9993526339530944
1.0939490000000005,0.024758955463767,0.0043697459623217,0.999484121799469
1.0997849999999962,0.0246865693479776,0.0043676346540451,0.9996904134750366
1.1044539999999978,0.0244931168854236,0.0043735331855714,0.9999707341194152
1.108360000000001,0.0242187399417161,0.0043507888913154,1.0002527236938477
1.1139479999999966,0.023908257484436,0.0042952848598361,1.0004351139068604
1.1196460000000006,0.0236028861254453,0.0042279530316591,1.0004429817199707
1.123149999999994,0.0233109854161739,0.0041536684148013,1.0002710819244385
1.1283839999999985,0.0230154711753129,0.0040706153959035,0.9999725222587584
1.135485999999997,0.0227149035781621,0.0039949752390384,0.9996208548545836
1.1385089999999982,0.0224198661744594,0.0039273789152503,0.9993087649345398
1.1445329999999958,0.0221382901072502,0.0038334659766405,0.999140441417694
1.1489409999999989,0.0218816082924604,0.0036819726228713,0.9991738796234132
1.1540400000000008,0.0216635465621948,0.0034738143440335,0.9993725419044496
1.158137999999999,0.0214818958193063,0.0032575894147157,0.9996395707130432
1.1628169999999955,0.0213222838938236,0.0031111363787204,0.9998872876167296
1.169282999999996,0.0211845505982637,0.0030803654808551,1.000072002410889
1.1719719999999942,0.0210794135928154,0.0031391705852001,1.000202775001526
1.179197,0.0210140645503997,0.0032301587052643,1.000322699546814
1.1836959999999963,0.0209870040416717,0.0033314214088022,1.0004708766937256
1.1878139999999986,0.0209728218615055,0.0034662154503166,1.000636339187622
1.1937639999999956,0.0209458861500024,0.0036397743970155,1.000763177871704
1.1975959999999977,0.0209215562790632,0.0038087707944214,1.0008050203323364
1.2038799999999974,0.020940339192748,0.0039401575922966,1.00074565410614
1.2069559999999984,0.0210319235920906,0.0040328605100512,1.0006107091903689
1.2136949999999995,0.0212052315473556,0.0040699681267142,1.000462532043457
1.2188349999999992,0.0214472543448209,0.0040056742727756,1.0003606081008911
1.2215020000000003,0.0217170435935258,0.0038311234675347,1.0003318786621094
1.2282059999999984,0.0219535399228334,0.0036237000022083,1.0003889799118042
1.232756999999998,0.0220994800329208,0.0035071296151727,1.000533103942871
1.237584999999999,0.0221253596246242,0.0035560491960495,1.000739336013794
1.242167999999998,0.022046934813261,0.0037302044220268,1.0009982585906982
1.2476059999999998,0.0219141282141208,0.0039141257293522,1.001318335533142
1.2523220000000002,0.0217899419367313,0.004019055981189,1.0016694068908691
1.2595400000000008,0.0217454321682453,0.004048665985465,1.0020043849945068
1.2620740000000006,0.021815238520503,0.0040773092769086,1.002293586730957
1.266985999999997,0.021976189687848,0.004161971155554,1.002509832382202
1.2715509999999994,0.0221673343330621,0.0042926617898046,1.0026345252990725
1.276892,0.022306440398097,0.0044429912231862,1.002662181854248
1.2823949999999968,0.0223609749227762,0.0046209581196308,1.002580165863037
1.2863819999999977,0.022372081875801,0.0048375907354056,1.0023704767227173
1.2936800000000004,0.0223899334669113,0.0050712996162474,1.0020579099655151
1.2962959999999948,0.0224181618541479,0.0052646547555923,1.0017225742340088
1.3015439999999945,0.0224246270954608,0.005346096586436,1.001432180404663
1.3062389999999942,0.022419985383749,0.0052816104143857,1.001191020011902
1.3105279999999984,0.0224646367132663,0.0050958269275724,1.0009663105010986
1.3166089999999968,0.0225917734205722,0.004840238019824,1.0007323026657104
1.320780999999995,0.0227665845304727,0.0045391730964183,1.000487208366394
1.325597999999998,0.0229263268411159,0.0041838623583316,1.0002410411834717
1.3325599999999975,0.0230349283665418,0.0037750510964542,0.9999960064888
1.3353059999999968,0.0230606086552143,0.0033322807867079,0.9997710585594176
1.3423859999999983,0.0229700710624456,0.0028888790402561,0.9996203184127808
1.3461499999999942,0.0227587483823299,0.0024876915849745,0.9995832443237304
1.3514059999999954,0.0224442202597856,0.0021602176129817,0.9996458292007446
1.3560149999999995,0.0220893006771802,0.0019052181160077,0.9997482299804688
1.3617690000000002,0.0218125600367784,0.0017079452518373,0.9998433589935304
1.3660829999999988,0.0216966066509485,0.001584124751389,0.999953031539917
1.370400999999998,0.0217305086553096,0.001566566992551,1.000133752822876
1.3761899999999951,0.0218608416616916,0.001665549702011,1.000391960144043
1.3811549999999988,0.0220494363456964,0.0018680036300793,1.0006496906280518
1.385242999999995,0.0222998205572366,0.0021433841902762,1.0008009672164917
1.3910319999999992,0.0226358268409967,0.0024487162008881,1.000785231590271
1.3958600000000003,0.0230557397007942,0.0027386124711483,1.0006248950958252
1.4000119999999951,0.023503728210926,0.0029614923987537,1.0003989934921265
1.4043869999999952,0.023884255439043,0.0030799400992691,1.000187635421753
1.4100669999999955,0.0241435505449771,0.0031089219264686,1.0000460147857666
1.4158669999999984,0.0243018679320812,0.0030972934328019,1.0000025033950806
1.4204279999999998,0.0244009494781494,0.003072217805311,1.000046968460083
1.4250409999999971,0.0244400240480899,0.0030318601056933,1.0001229047775269
1.430949999999997,0.0243742540478706,0.0029810585547238,1.0001630783081057
1.4345559999999968,0.0241725761443376,0.0029411430004984,1.000133991241455
1.441053,0.0238385051488876,0.0029223458841443,1.000041365623474
1.4448539999999994,0.0234249997884035,0.0029087825678288,0.9999029636383056
1.4496119999999937,0.0230212397873401,0.0028765904717147,0.9997222423553468
1.454415000000001,0.0226952321827411,0.002813838655129,0.9995033740997314
1.4594609999999957,0.0224505066871643,0.0027181103359907,0.999285101890564
1.465186999999998,0.022235345095396,0.0026058810763061,0.999108612537384
1.469089,0.0220207311213016,0.002524881856516,0.998969793319702
1.4753070000000006,0.0218478441238403,0.002527994569391,0.9988466501235962
1.480995999999999,0.0217757504433393,0.0026473302859812,0.9987395405769348
1.4845899999999963,0.0218234751373529,0.0028980846982449,0.998653769493103
1.489959999999999,0.0219672545790672,0.00327625637874,0.9986042976379396
1.4949189999999943,0.0221570562571287,0.0037286698352545,0.9986304044723512
1.5003199999999997,0.022353108972311,0.0041546146385371,0.9987366795539856
1.5040709999999964,0.0225420519709587,0.0044604763388633,0.998843252658844
1.510201000000001,0.0227138735353946,0.0046071307733654,0.9988545775413512
1.5157279999999955,0.0228499099612236,0.0046041812747716,0.998769462108612
1.5192969999999986,0.0229369774460792,0.0044867270626127,0.9986592531204224
1.525094999999994,0.0229780506342649,0.0043140626512467,0.998596727848053
1.5305020000000005,0.0229826048016548,0.0041563990525901,0.9986361265182496
1.5347989999999991,0.0229590442031621,0.0040555158630013,0.998781144618988
1.5390040000000007,0.0229204483330249,0.0040185800753533,0.9989795684814452
1.5454909999999946,0.0228888411074876,0.0040663769468665,0.9991607069969176
1.5495329999999958,0.0228808708488941,0.004223708063364,0.9992825984954834
1.5529779999999955,0.0228912588208913,0.0044600227847695,0.9993495345115662
1.5599939999999988,0.0228980835527181,0.0047090882435441,0.9993896484375
1.564311999999998,0.0228904392570257,0.0049140048213303,0.9994135499000548
1.5687849999999963,0.022877711802721,0.0050498661585152,0.999384105205536
1.5743099999999977,0.0228672567754983,0.0051285796798765,0.9992454051971436
1.5801469999999973,0.0228588711470365,0.0051610558293759,0.9989697337150574
1.5830069999999978,0.0228580944240093,0.0051455674692988,0.9985632300376892
1.5896189999999988,0.022874703630805,0.0050938222557306,0.9980865120887756
1.593880999999994,0.0229041129350662,0.0050332187674939,0.9976572394371032
1.6008659999999946,0.0229366365820169,0.0049850223585963,0.9973816871643066
1.6028949999999969,0.0229705329984426,0.0049651348963379,0.9973074197769164
1.6082999999999956,0.0229928884655237,0.0049733193591237,0.997441589832306
1.6143169999999956,0.0229884069412946,0.0049739233218133,0.997759997844696
1.6174680000000008,0.0229635089635849,0.0049283425323665,0.9981865286827089
1.6237809999999957,0.0229410473257303,0.004831513389945,0.9986306428909302
1.6302229999999982,0.022944213822484,0.0047561121173202,0.9990570545196532
1.6326519999999949,0.0229957439005374,0.0048378566280007,0.9994738698005676
1.6388899999999995,0.0231172982603311,0.0051584956236183,0.9998819231987
1.6436460000000006,0.0233175214380025,0.0056751621887087,1.0002588033676147
1.648887999999999,0.0235890373587608,0.006250871811062,1.000577092170715
1.6527699999999967,0.0239009037613868,0.0067442553117871,1.0008230209350586
1.6586829999999972,0.0241878032684326,0.0070668943226337,1.0010002851486206
1.6626749999999957,0.0243716444820165,0.007185227703303,1.001107692718506
1.667354999999996,0.0243958421051502,0.0071433600969612,1.0011178255081177
1.6735040000000008,0.0242451094090938,0.0070377429947257,1.001024603843689
1.6769289999999963,0.0239593219012022,0.0069211907684803,1.0008838176727295
1.6821579999999958,0.02361361682415,0.0067595480941236,1.000757098197937
1.688440999999999,0.0232616569846868,0.0064934710972011,1.0006566047668457
1.694328999999998,0.0229043867439031,0.0061211260035634,1.0005332231521606
1.6970999999999985,0.0225196275860071,0.0057020890526473,1.0003385543823242
1.7010109999999985,0.0221143141388893,0.0052949860692024,1.000106930732727
1.707002999999997,0.0217520650476217,0.0048982282169163,0.9999175667762756
1.7120119999999952,0.0215090848505496,0.0044814469292759,0.9998300671577454
1.7168770000000004,0.0213996581733226,0.0040450682863593,0.9998750686645508
1.7220699999999998,0.0213959570974111,0.0036246248055249,1.000043272972107
1.7278929999999963,0.0214791279286146,0.0032756642904132,1.0002660751342771
1.7312579999999944,0.0216377675533294,0.0030557971913367,1.0004485845565796
1.7389209999999948,0.0218607913702726,0.0029935841448605,1.0005428791046145
1.7416729999999951,0.0221261531114578,0.0030540807638317,1.000566482543945
1.746252999999997,0.0223983470350503,0.0031720886472612,1.0005642175674438
1.7522699999999969,0.0226442012935876,0.0033073965460062,1.0005764961242676
1.7570249999999945,0.0228391271084547,0.0034401926677674,1.0006285905838013
1.761988999999994,0.0229716412723064,0.0035611453931778,1.000715255737305
1.765775999999998,0.0230522081255912,0.0036865391302853,1.000796914100647
1.771130999999994,0.0231077577918767,0.0038402401842176,1.0008432865142822
1.7775179999999964,0.0231539402157068,0.0040050507523119,1.0008554458618164
1.7805529999999998,0.0231799632310867,0.0041270921938121,1.0008294582366943
1.7869019999999949,0.0231666769832372,0.00416642986238,1.0007752180099487
1.7906959999999963,0.0231063924729824,0.0041296537965536,1.0007411241531372
1.7962639999999956,0.0230119954794645,0.0040703178383409,1.0007641315460205
1.8004809999999998,0.0229174811393022,0.0040243854746222,1.0008184909820557
1.805424999999996,0.0228604301810264,0.0039613284170627,1.0008375644683838
1.8111369999999951,0.0228569209575653,0.003841002471745,1.000788688659668
1.8153739999999965,0.0228945352137088,0.0036690407432615,1.0007179975509644
1.820983,0.0229451805353164,0.0034802018199115,1.0007022619247437
1.825940999999999,0.0229753907769918,0.0032670448999851,1.0007460117340088
1.8309619999999995,0.022948645055294,0.0029785067308694,1.0007823705673218
1.8354589999999955,0.0228272154927253,0.0026066587306559,1.0007599592208862
1.8418349999999992,0.0225851703435182,0.0022114543244242,1.0006701946258545
1.8450099999999947,0.0222352389246225,0.0018683767411857,1.0005258321762085
1.85,0.0218482054769992,0.0016105537069961,1.0003443956375122
1.8565959999999977,0.0215255804359912,0.0014261009637266,1.0001513957977295
1.860529999999999,0.0213373322039842,0.0012863237643614,0.9999960660934448
1.865576000000001,0.0213040374219417,0.001173609518446,0.999932050704956
1.869983,0.0214135348796844,0.0010909169213846,0.9999805092811584
1.8759519999999972,0.021634753793478,0.0010453390423208,1.0001134872436523
1.8800579999999971,0.0219115708023309,0.0010353826219215,1.0002669095993042
1.886613999999994,0.0221588909626007,0.0010414925636723,1.0003846883773804
1.890350999999995,0.0223066993057727,0.0010481874924153,1.0004775524139404
1.8956789999999963,0.0223390590399503,0.0010666518937796,1.0006002187728882
1.899801999999996,0.0222935080528259,0.0011166166514158,1.0007706880569458
1.9055139999999955,0.0222242902964353,0.0012295069172978,1.0009608268737793
1.911335999999996,0.0221737101674079,0.0014447228750213,1.001137137413025
1.9144039999999949,0.0221908707171678,0.0017604165477678,1.0012686252593994
1.9210429999999976,0.0223285797983407,0.0021143737249076,1.0013383626937866
1.926048999999999,0.0226004403084516,0.002440444426611,1.0013643503189087
1.9296199999999957,0.0229723248630762,0.0027349542360752,1.0013792514801023
1.9355989999999947,0.0233918987214565,0.0030364345293492,1.001390814781189
1.940532999999996,0.0238002836704254,0.0033857135567814,1.001365065574646
1.945380999999994,0.0241296682506799,0.0038068054709583,1.001259446144104
1.9487959999999949,0.0243305787444114,0.0042812656611204,1.0010673999786377
